69,64
50,49
68,31
48,27
61,65
7,1
57,40
14,1
65,63
9,7
61,59
61,41
41,31
55,26
57,59
27,29
54,31
63,29
66,69
0,15
5,7
59,26
53,34
67,67
45,36
25,22
62,23
63,66
18,3
25,9
58,31
67,23
51,52
45,41
10,1
63,37
59,46
3,5
27,16
21,7
49,53
64,55
30,23
55,43
51,43
17,12
31,11
11,15
11,9
61,47
66,21
7,18
11,22
15,15
49,28
47,30
14,19
26,7
39,27
61,36
67,45
51,39
21,23
31,26
57,61
48,13
52,45
45,24
69,59
63,28
37,4
29,5
39,31
50,25
39,29
62,33
54,37
57,26
63,42
67,41
64,19
69,55
9,8
53,29
13,11
22,33
57,31
9,20
58,43
9,3
52,25
61,45
47,23
55,52
31,7
59,35
19,31
11,11
9,17
64,33
10,13
67,17
10,31
50,23
18,21
20,9
28,1
15,14
55,37
15,13
22,23
50,59
69,49
58,49
53,19
65,31
36,33
17,14
59,20
66,61
51,23
30,1
3,24
26,23
51,32
13,27
57,38
15,9
50,31
12,25
17,25
17,20
9,19
3,9
15,25
25,11
43,24
65,40
12,17
57,29
63,57
66,35
64,21
48,47
8,3
45,45
67,69
57,42
35,13
15,6
23,9
59,58
29,7
18,11
67,68
31,13
24,11
67,62
41,27
40,15
47,67
60,25
23,3
57,36
15,28
61,23
23,25
31,9
42,35
43,28
11,33
61,46
60,41
69,66
12,11
14,25
47,43
15,17
41,49
13,22
69,58
67,16
56,51
17,3
13,25
15,21
62,27
69,29
8,5
55,70
53,30
51,29
69,63
61,68
47,36
51,35
21,6
47,54
67,28
14,3
21,13
15,29
54,39
69,52
56,21
63,65
57,47
29,14
62,31
13,13
41,33
47,41
61,51
20,3
69,31
21,5
67,53
53,21
11,8
43,17
60,33
49,37
16,1
56,43
58,23
29,25
45,25
19,16
55,40
39,28
50,45
21,11
23,13
62,59
58,27
5,14
17,11
57,27
19,0
43,19
41,32
11,1
62,45
53,26
28,7
43,35
65,17
53,25
67,37
54,45
25,20
68,67
66,49
29,19
47,46
49,40
29,11
55,47
15,18
42,39
62,53
9,2
26,17
63,21
65,36
19,15
61,19
57,45
44,35
65,45
1,7
67,35
69,69
63,60
49,30
17,17
51,47
41,30
40,29
20,29
67,15
67,51
49,35
69,47
49,23
61,28
54,17
25,14
13,32
48,33
65,60
67,63
51,17
69,53
21,15
11,18
34,29
11,5
68,19
5,5
11,7
55,24
51,36
15,4
24,17
1,9
55,28
13,10
61,57
14,13
23,27
55,67
69,46
67,57
23,2
47,25
45,23
63,33
15,22
13,8
63,45
16,5
35,1
3,8
4,11
49,45
45,43
27,21
33,1
41,19
63,67
58,35
67,64
29,3
53,16
47,21
1,15
19,9
44,43
46,21
64,63
59,25
66,55
28,31
19,21
21,1
69,45
61,29
35,10
51,58
26,3
41,21
15,19
37,27
53,36
58,51
69,27
51,50
60,37
3,12
43,29
25,15
9,21
53,51
21,37
53,60
54,41
13,1
43,25
25,4
69,67
25,18
51,38
65,30
55,27
47,37
27,3
66,59
36,29
53,37
7,19
18,7
10,25
17,1
65,55
60,29
63,43
53,31
21,4
67,42
49,44
19,27
6,13
65,26
68,37
13,29
35,29
43,32
21,16
4,17
65,29
58,47
47,39
25,19
66,33
8,15
12,27
52,53
64,35
61,33
3,11
21,22
2,15
9,1
63,19
60,43
11,6
5,15
47,35
4,1
29,9
49,25
67,26
65,65
7,10
47,44
69,26
54,53
61,35
35,28
7,37
7,21
65,67
55,35
44,31
11,14
8,13
9,18
44,21
59,66
33,5
57,49
55,39
40,25
14,9
59,33
64,69
9,27
3,13
62,19
17,7
51,37
52,19
7,3
37,29
46,29
7,23
61,34
69,62
6,9
13,9
59,37
57,23
22,25
59,31
68,23
53,61
53,41
27,1
51,25
59,41
65,22
61,61
21,14
27,19
69,22
29,2
51,51
38,35
63,50
9,24
5,3
21,12
33,7
49,42
20,25
63,51
59,59
45,33
54,43
30,15
17,27
53,45
5,13
19,7
49,21
3,22
1,13
40,33
6,23
66,51
53,33
51,45
67,54
67,40
25,21
57,33
10,27
65,27
1,11
27,11
59,49
31,1
29,21
27,26
15,5
63,69
60,31
66,17
23,17
65,25
45,35
11,20
70,17
41,25
13,17
60,53
69,23
51,27
10,11
45,22
64,53
17,9
0,11
55,57
31,3
12,3
69,65
54,49
67,25
7,7
22,19
61,63
65,51
19,1
19,13
65,28
32,3
12,31
13,5
25,24
49,33
47,31
43,23
43,27
61,55
62,67
7,5
9,15
2,7
25,0
52,43
59,54
69,18
43,20
65,58
65,49
65,42
23,1
62,17
53,39
37,26
47,17
53,27
57,53
65,47
11,4
23,6
46,39
45,27
41,26
9,10
63,48
67,47
5,2
27,7
63,35
45,29
63,23
63,24
69,35
63,17
20,19
5,9
37,30
43,21
19,22
15,24
51,33
69,33
9,16
7,6
59,29
19,3
60,21
17,15
33,2
52,47
56,55
45,39
70,55
21,21
53,47
17,21
69,19
32,19
13,19
42,27
7,13
62,39
39,3
37,35
15,11
23,23
17,23
65,59
24,3
61,25
69,28
51,48
7,17
21,20
63,59
18,33
43,30
67,29
4,5
22,15
45,48
67,48
28,3
61,50
28,11
2,13
34,23
9,9
15,12
69,25
62,43
65,18
70,41
22,11
19,6
9,6
19,10
61,6
23,29
1,60
47,19
9,51
49,68
13,33
9,31
29,61
13,37
15,61
29,27
51,57
1,17
46,3
5,69
19,45
39,18
10,49
57,69
31,65
50,3
27,58
43,56
5,27
34,15
41,69
31,59
31,48
51,10
27,55
33,69
45,3
16,41
27,37
42,9
37,6
12,61
24,13
9,49
28,33
61,16
67,7
41,59
11,41
53,8
7,30
33,55
25,69
38,25
45,8
33,17
20,33
18,63
1,20
53,57
55,66
23,60
48,5
24,49
21,41
40,21
43,12
69,13
31,27
19,58
39,54
62,9
4,53
66,7
31,39
65,9
46,69
53,11
1,50
43,45
33,24
19,37
20,55
27,28
59,17
47,10
41,35
65,13
19,57
12,37
17,67
19,36
11,30
5,32
39,66
8,69
55,9
44,51
31,34
11,55
55,7
6,69
22,51
65,5
59,14
29,57
10,67
63,13
39,68
59,43
11,59
25,63
34,25
38,17
32,43
31,51
59,19
65,12
4,25
19,28
37,41
15,56
29,67
23,49
45,55
43,69
37,67
17,63
29,52
16,65
21,59
3,47
46,63
51,61
23,33
19,38
47,53
8,53
17,61
33,43
41,1
32,27
7,45
21,63
65,1
31,5
11,64
32,21
15,31
16,43
3,44
30,17
43,62
26,39
6,61
41,64
37,63
25,44
43,46
17,40
51,49
35,68
25,27
63,1
45,16
17,37
53,67
18,45
9,48
59,8
35,21
41,8
19,33
55,20
34,39
57,67
43,57
39,39
17,65
21,46
6,39
31,33
41,17
35,33
6,63
21,50
28,67
63,11
5,39
26,13
45,5
7,38
5,49
55,17
51,53
44,69
33,53
58,61
67,13
2,69
7,43
11,34
29,51
15,41
28,37
59,1
25,46
5,68
0,41
12,53
53,7
1,55
23,37
16,63
31,17
19,51
31,32
32,39
5,57
25,32
31,45
63,2
18,57
7,31
37,11
58,53
57,5
41,10
58,15
47,57
38,19
42,5
27,25
17,58
37,58
29,59
36,63
7,27
9,44
29,29
31,21
37,21
27,49
44,65
37,16
15,62
23,57
33,54
22,57
21,67
25,30
47,3
44,67
69,14
7,67
53,3
31,50
60,13
53,63
67,11
41,65
55,4
55,11
15,49
41,52
49,49
45,15
27,65
47,64
49,18
29,31
33,60
63,7
57,12
69,2
9,69
43,13
51,7
21,27
49,65
23,36
30,37
31,23
35,67
13,35
13,44
45,59
40,35
13,67
43,3
21,31
37,48
69,7
37,46
39,50
16,55
29,32
3,61
20,59
23,65
58,9
13,55
29,39
31,29
17,68
50,11
41,41
35,62
39,8
25,56
9,41
47,58
52,5
3,67
11,65
45,17
23,47
53,13
21,34
25,61
40,45
32,69
9,58
39,42
23,67
13,39
41,47
63,15
38,55
13,57
31,61
37,53
1,36
25,38
41,43
51,8
51,3
26,61
6,37
22,39
25,41
19,59
3,58
17,33
59,53
40,5
41,3
45,54
29,53
49,61
23,31
20,53
35,55
3,39
43,7
7,9
46,15
33,44
32,35
35,49
55,5
33,25
1,56
33,47
49,60
55,45
28,17
43,11
39,9
29,28
40,43
39,21
5,33
11,47
23,58
41,18
45,51
35,9
13,50
38,45
37,14
15,60
35,57
19,70
30,35
59,27
49,27
41,58
33,62
43,61
5,35
49,51
33,13
17,35
39,60
49,56
39,23
19,48
21,45
9,45
30,29
61,9
27,64
22,45
12,57
37,57
10,39
1,65
1,41
42,55
42,45
11,69
44,61
15,46
15,44
54,5
17,48
40,53
25,54
7,65
59,4
16,49
31,63
49,17
3,49
1,59
11,57
14,41
31,57
31,6
27,38
57,6
11,36
17,39
47,1
40,1
23,63
7,69
5,25
51,6
21,33
45,1
13,45
39,63
35,41
14,59
42,41
23,61
32,29
38,53
0,25
43,59
55,56
49,20
15,65
34,47
23,54
38,49
15,66
66,5
9,38
59,21
35,51
6,53
3,19
5,59
61,11
49,7
46,45
42,49
24,35
64,11
9,62
4,13
31,25
47,51
13,41
69,11
10,59
25,62
20,49
31,18
33,67
25,35
69,9
42,57
47,69
37,39
30,57
45,14
1,31
15,45
9,52
49,69
12,45
28,59
37,0
51,13
2,29
29,40
48,1
11,3
47,50
51,55
62,11
61,18
55,22
67,3
23,15
21,53
51,67
59,5
27,33
35,59
37,19
29,13
45,12
51,2
5,61
5,47
25,53
19,39
45,52
39,45
47,59
19,68
36,17
44,9
50,13
5,58
23,55
2,53
7,25
25,65
35,14
11,48
60,65
17,47
55,65
21,29
9,59
55,15
23,51
53,15
5,37
8,41
16,29
57,17
33,70
16,59
20,47
60,11
39,7
5,48
34,65
33,15
26,67
39,47
43,55
61,62
35,36
49,63
34,41
31,52
55,69
49,4
42,69
47,55
8,31
5,67
48,63
33,51
7,35
19,53
41,5
57,14
41,61
1,57
7,39
3,51
17,41
21,44
54,63
35,37
36,59
28,55
9,33
57,11
37,7
50,53
28,65
5,53
35,56
19,47
37,9
68,9
3,53
48,3
39,65
44,1
27,57
41,16
58,29
56,65
31,66
11,35
60,61
25,31
1,51
29,62
43,41
3,60
44,15
4,35
11,51
63,4
48,9
32,55
18,41
15,39
50,63
51,5
49,66
42,23
23,69
27,68
13,42
25,47
32,31
37,33
5,31
1,23
34,7
69,15
39,1
33,27
43,65
3,59
3,65
7,47
55,18
19,63
7,29
52,69
34,59
51,63
9,63
29,36
13,61
9,28
3,37
17,51
5,63
3,64
5,51
9,67
9,57
43,54
39,15
49,67
19,67
31,35
31,67
37,43
4,67
11,45
20,43
43,1
27,69
52,59
24,67
15,47
27,39
47,0
43,63
4,19
25,49
25,29
51,66
1,27
57,13
23,35
45,49
33,31
14,33
37,59
31,55
15,3
64,7
37,51
32,49
9,35
37,25
56,11
43,49
55,3
44,57
29,33
19,43
11,56
25,23
21,65
52,63
3,43
55,29
25,45
41,55
16,35
27,52
27,43
35,52
5,22
25,59
3,25
63,14
46,55
36,35
39,59
33,57
2,23
6,49
23,39
45,10
13,40
58,19
32,11
33,45
32,15
14,65
41,9
13,69
47,5
36,55
31,69
35,15
7,59
33,42
49,70
52,67
7,49
39,67
53,49
64,5
45,61
1,32
29,44
21,39
39,40
14,67
21,55
6,65
3,42
33,29
40,13
31,31
45,7
29,60
62,1
13,65
39,5
24,63
56,61
49,13
47,6
17,36
50,47
5,46
68,13
43,6
23,38
31,62
21,51
45,63
26,47
49,14
11,61
37,15
13,63
63,3
59,7
27,59
35,27
56,63
47,60
53,17
8,63
27,67
49,15
3,41
21,57
3,38
12,29
1,38
27,35
36,67
45,69
32,67
39,51
24,55
38,57
1,43
34,3
45,13
48,57
37,60
39,19
42,15
0,43
45,9
61,4
2,51
23,68
50,7
3,55
18,43
61,3
8,33
5,56
4,63
3,63
7,60
57,9
5,20
60,17
39,10
43,18
10,53
34,51
43,53
5,55
57,7
6,35
7,51
9,64
11,13
53,5
61,17
8,45
18,55
27,17
30,25
24,61
47,61
3,29
5,65
3,32
63,9
49,11
55,55
29,43
53,1
67,9
31,15
47,7
18,67
59,2
37,64
59,69
19,61
9,37
33,9
21,35
43,39
33,21
17,31
13,47
4,27
52,57
33,39
53,53
40,47
41,67
38,37
34,67
3,27
5,23
51,11
32,37
29,30
59,63
25,13
1,67
1,19
9,43
25,51
39,55
15,50
49,41
66,9
30,67
34,57
35,47
5,43
7,42
21,69
29,45
67,1
9,47
23,41
36,23
7,50
35,19
63,39
25,37
17,57
49,1
35,61
58,57
27,34
35,31
27,53
9,42
65,11
6,33
25,55
35,69
47,15
33,61
48,51
38,21
59,61
61,13
43,64
13,59
17,53
57,15
35,2
41,68
7,53
14,47
33,26
28,45
33,33
52,13
43,9
57,19
24,47
66,13
43,67
51,69
31,49
29,54
5,41
34,49
13,54
31,56
55,8
16,51
40,23
41,53
11,31
21,61
41,39
47,65
29,35
29,41
25,67
55,53
25,58
36,45
56,3
13,43
59,15
25,43
11,43
2,47
37,55
59,65
1,53
61,7
8,35
3,33
49,9
34,13
55,63
13,53
33,10
0,53
20,63
47,47
3,21
49,12
21,47
2,49
11,63
8,67
45,6
29,46
35,63
31,53
43,15
21,60
3,54
51,9
8,47
41,20
51,62
37,37
43,31
38,69
63,63
69,1
34,19
21,56
40,61
53,65
41,63
15,37
2,57
17,45
31,41
26,35
8,57
7,66
55,68
19,65
37,66
59,13
31,44
28,63
1,35
35,65
38,11
49,5
26,43
5,21
1,46
3,40
47,63
15,27
31,43
37,13
58,69
21,49
36,9
28,21
46,61
37,17
45,18
23,43
37,36
43,4
3,35
11,67
30,69
45,67
54,11
35,43
36,39
45,47
30,39
55,2
49,59
23,44
45,11
35,35
23,59
29,37
31,54
21,52
53,4
70,11
17,59
57,58
45,2
11,49
15,68
59,9
57,1
45,66
37,23
24,33
34,31
29,63
39,35
14,63
37,65
10,69
61,49
69,6
57,10
17,60
53,59
35,5
64,9
35,39
35,8
22,63
63,5
1,63
57,21
27,15
69,4
11,60
45,57
37,45
18,51
59,3
12,67
41,48
20,65
15,51
15,35
3,45
7,57
42,61
55,1
12,69
5,45
9,65
11,53
9,29
5,52
2,27
9,53
39,69
27,61
0,61
37,69
2,41
13,38
1,18
7,63
39,62
36,5
53,66
38,63
58,17
27,54
1,49
6,43
45,65
31,40
51,15
14,53
57,37
29,15
27,47
24,31
27,45
20,39
9,39
47,8
58,5
19,35
25,39
7,24
3,62
67,5
18,65
34,33
13,51
17,49
47,56
66,3
27,48
22,53
1,29
4,49
15,33
9,55
14,37
9,61
13,52
36,25
57,65
20,41
45,19
11,39
15,63
40,37
8,27
68,7
32,59
57,63
7,61
15,67
13,31
2,63
4,29
20,31
50,55
37,38
15,69
58,63
59,11
41,2
19,41
1,39
42,65
25,70
1,25
27,63
35,3
68,1
12,65
17,52
55,61
55,59
3,69
37,42
8,51
37,61
33,65
11,46
43,43
61,1
23,45
28,23
45,53
38,43
2,25
21,19
47,13
10,33
2,19
29,65
17,43
6,45
11,50
17,69
30,9
60,1
27,41
1,34
51,59
51,65
50,69
5,29
29,50
29,42
1,28
8,55
25,42
3,31
17,38
41,23
1,33
51,64
39,57
65,3
15,59
47,9
9,36
55,13
69,5
28,41
55,21
30,47
39,6
56,15
41,11
38,13
6,55
65,19
34,37
13,34
35,11
47,11
36,19
17,54
3,57
61,5
45,58
15,55
18,27
14,57
11,37
58,1
17,34
31,64
35,20
39,61
23,40
54,13
45,46
33,64
17,46
67,10
61,8
35,45
7,41
13,48
45,21
54,15
65,7
35,17
29,49
36,43
25,40
49,57
53,0
33,23
57,3
35,54
3,34
39,33
33,35
21,36
53,55
47,68
2,31
27,13
3,46
47,49
1,66
39,11
13,70
41,15
26,65
23,42
39,13
53,2
33,37
67,12
11,44
27,51
1,69
41,51
41,57
54,59
43,51
55,54
4,65
49,3
15,43
62,5
10,55
69,3
29,69
53,9
51,18
28,49
37,47
42,51
47,52
34,45
59,57
1,47
19,62
41,50
10,41
42,13
36,49
39,49
33,63
53,69
65,2
35,23
39,41
5,30
1,37
5,40
53,56
4,37
31,37
19,49
55,10
7,55
37,49
32,47
2,67
21,66
17,55
30,61
45,4
33,49
22,69
33,16
56,7
40,67
29,55
11,62
47,66
15,57
29,47
7,58
41,7
13,49
37,22
43,5
68,3
43,60
35,53
39,43
25,33
19,69
52,9
65,0
51,1
1,68
15,53
3,23
36,51
15,38
31,58
57,64
31,47
62,13
25,52
1,61
1,21
1,45
33,41
11,40
39,17
21,43
29,17
39,37
39,2
33,19
41,45
40,57
42,3
18,31
25,25
21,68
25,57
23,53
7,33
33,59
54,61
33,11
39,53
24,65
25,50
19,55
27,56
33,22
4,57
28,40
32,53
55,62
37,40
39,14
0,35
10,40
56,67
68,20
36,57
6,31
10,30
48,62
16,62
70,65
16,67
43,8
10,70
13,58
28,56
0,55
52,54
44,56
62,55
62,65
53,62
22,44
36,54
58,56
63,18
10,68
16,32
0,65
16,46
31,68
64,12
66,10
30,62
12,63
30,41
70,26
32,64
1,48
36,62
26,32
42,11
7,54
34,35
34,61
70,18
2,32
6,12
14,35
70,42
2,50
14,22
35,26
20,26
48,68
16,50
25,26
54,46
39,38
49,46
2,56
24,52
0,66
34,2
54,60
54,65
25,60
38,52
42,29
28,24
11,70
54,40
46,7
68,35
14,66
29,26
42,70
34,24
70,22
46,31
48,32
52,66
56,36
51,12
0,18
38,18
8,30
20,30
48,37
6,18
40,14
6,38
21,28
25,36
5,28
6,51
54,56
69,24
44,58
49,52
28,38
48,44
40,4
13,28
4,51
14,24
46,32
44,2
26,50
10,52
0,44
43,10
30,33
7,62
30,32
12,39
68,34
30,52
46,56
36,42
6,19
42,4
8,19
25,48
15,70
62,60
50,64
29,34
16,0
60,24
45,30
40,32
42,30
19,34
0,34
6,41
40,6
51,70
59,70
10,2
30,50
50,32
34,50
49,0
46,43
14,32
63,34
26,59
10,43
10,34
49,64
66,27
52,51
42,53
56,57
10,12
55,16
63,58
14,68
10,45
6,11
56,68
40,26
18,8
46,5
2,48
6,20
42,58
26,38
26,21
34,36
35,34
28,29
4,32
60,3
8,37
36,0
24,42
24,28
38,67
42,67
40,18
18,22
39,64
12,55
4,43
66,53
61,2
23,34
42,14
40,59
68,26
70,64
62,49
60,7
23,30
36,66
20,69
57,8
16,48
9,50
27,22
29,18
13,24
12,46
12,62
70,31
32,25
57,16
28,39
24,34
44,70
7,34
34,55
26,44
70,24
12,59
41,4
34,58
25,28
11,28
29,48
70,25
42,2
52,62
16,70
39,48
44,32
62,58
48,42
17,70
31,36
9,46
39,44
25,64
2,44
30,18
14,30
9,30
24,37
4,41
34,40
65,24
29,56
0,56
0,70
34,70
34,48
8,66
17,66
18,23
15,20
33,34
61,14
32,26
50,62
34,22
6,70
39,56
20,27
40,55
0,52
3,36
14,38
67,14
47,40
26,64
26,24
44,13
22,16
46,52
35,42
42,24
24,66
42,50
10,63
30,30
40,17
6,40
52,8
45,70
66,24
5,10
46,47
16,22
31,30
68,29
60,57
38,6
14,58
36,32
34,32
22,48
42,47
52,40
18,38
36,18
26,34
44,4
52,61
24,59
51,40
27,32
0,48
16,54
42,52
48,29
3,18
28,57
52,7
45,60
15,64
50,52
35,38
14,21
40,48
0,24
67,52
30,68
48,67
27,66
46,62
60,52
62,28
18,56
24,58
38,12
3,48
50,58
62,15
45,50
29,24
42,25
60,4
36,69
43,52
12,66
19,42
16,26
32,33
50,33
21,38
17,4
46,4
60,63
26,66
43,36
34,8
0,22
32,60
41,70
28,68
65,10
14,55
26,25
34,12
35,30
11,52
16,69
13,30
0,30
46,36
8,62
33,14
43,42
36,38
45,56
18,46
46,11
58,16
70,56
17,10
2,34
38,27
11,66
6,50
5,34
22,49
66,36
70,60
62,18
41,12
12,60
38,4
51,46
6,47
14,70
4,21
56,69
24,68
18,29
30,40
11,32
64,10
2,54
54,64
24,32
40,7
31,24
36,44
70,7
65,52
1,6
37,44
18,0
5,18
23,26
53,46
33,38
38,34
63,12
68,25
42,60
55,50
5,50
53,68
40,3
58,55
12,30
31,60
18,26
30,24
34,20
8,48
62,12
23,46
4,68
24,51
10,37
26,27
59,12
44,46
42,37
22,62
8,50
30,64
62,66
2,42
38,44
31,42
38,39
28,70
70,4
15,30
68,30
18,47
2,66
5,12
40,50
63,10
15,34
54,50
38,58
13,66
70,3
0,16
58,8
44,36
46,28
24,43
16,64
6,46
40,24
7,70
18,39
23,48
8,18
57,70
45,28
0,33
38,15
58,52
40,28
14,0
8,49
40,64
40,66
58,59
60,67
14,20
17,62
30,31
2,37
2,61
26,31
28,64
62,6
54,16
55,34
18,49
64,46
17,44
30,26
55,60
66,48
62,16
33,20
20,23
2,46
50,40
30,4
64,52
0,21
62,47
23,52
42,48
30,19
2,43
42,31
66,23
44,52
36,41
42,10
13,18
6,32
50,22
48,28
12,42
31,70
44,33
35,50
58,65
48,65
26,58
62,68
17,2
56,4
7,22
3,68
70,20
5,8
8,16
46,10
6,10
55,14
4,69
60,8
44,20
0,39
8,17
51,28
1,26
60,18
29,38
3,50
31,46
1,64
13,4
33,66
32,10
41,44
52,28
64,1
40,54
34,44
3,52
29,70
60,56
16,19
57,22
18,66
36,53
52,30
56,24
6,28
36,48
12,15
56,26
16,20
54,22
28,12
1,16
32,0
69,0
12,64
43,2
20,42
36,61
30,28
61,40
24,45
34,14
32,54
54,38
70,63
56,14
12,4
64,6
58,6
67,36
54,14
12,22
61,42
62,57
70,14
24,69
8,32
63,70
64,67
30,51
63,8
66,40
46,30
68,2
47,20
22,64
24,18
52,58
6,67
33,4
38,48
24,19
46,40
64,23
22,27
10,64
44,22
46,67
48,30
10,51
42,63
38,7
64,26
62,32
10,60
61,12
5,26
59,34
0,62
24,57
21,8
4,22
69,60
35,0
57,0
22,65
44,29
0,58
4,0
28,26
68,18
66,22
1,58
22,68
38,65
56,28
23,70
44,45
7,48
66,30
2,60
36,7
24,39
30,6
46,59
46,13
45,20
69,42
68,39
4,47
66,46
11,10
68,36
43,0
24,30
70,36
22,34
22,5
53,14
38,16
28,0
70,48
65,68
62,41
28,36
39,36
57,54
22,18
65,48
6,58
65,70
20,66
48,36
32,65
27,10
20,6
6,44
70,19
67,50
10,9
68,10
48,45
36,12
52,42
24,1
56,25
65,62
22,2
42,66
45,62
53,24
28,34
70,9
26,4
68,49
53,6
28,44
40,19
4,2
46,14
20,57
27,46
34,11
8,56
41,0
14,49
9,60
49,48
2,22
54,25
40,11
22,35
0,54
32,66
14,56
54,48
16,56
32,6
0,1
5,64
58,0
70,52
20,38
6,6
48,55
32,44
20,28
66,11
12,34
6,66
58,48
1,42
52,37
34,68
14,28
34,27
70,2
0,59
46,18
43,68
59,24
58,25
48,7
10,56
48,11
40,58
44,53
54,70
20,46
32,23
52,46
58,66
46,54
48,8
64,54
50,9
48,56
39,30
32,17
36,30
58,37
10,23
28,53
62,14
50,66
10,28
64,57
7,16
59,30
51,42
22,21
24,4
70,0
58,46
22,22
2,62
24,16
31,14
70,34
10,54
17,6
59,28
35,6
0,17
44,18
66,14
16,33
0,3
4,15
50,57
68,16
44,62
62,52
22,58
44,17
0,64
26,12
36,20
36,15
28,18
50,1
22,3
22,0
3,26
70,62
60,51
32,24
64,60
34,54
36,34
0,36
41,34
12,24
2,70
68,8
6,15
5,36
46,9
12,26
41,40
54,0
69,32
29,0
26,42
20,54
59,18
3,30
66,16
68,48
8,58
44,24
1,54
19,32
20,60
12,58
30,48
46,49
16,60
40,2
9,66
41,38
38,54
9,0
52,14
26,55
6,30
39,4
68,0
25,12
1,8
14,18
9,32
11,26
52,34
62,26
12,36
26,18
36,64
42,56
30,44
2,36
34,6
15,2
68,42
28,62
54,29
0,51
30,49
28,27
2,0
66,28
62,40
22,37
48,2
68,22
54,32
56,18
50,26
4,20
42,22
53,22
26,52
35,4
65,54
44,3
2,58
38,36
8,22
45,40
48,15
62,34
14,51
2,6
39,26
30,27
0,6
30,34
70,57
8,2
54,18
37,50
68,57
68,62
64,61
68,17
28,16
58,21
54,21
40,10
50,36
60,38
44,12
32,41
58,41
42,43
16,21
60,66
18,34
18,60
6,64
50,70
54,2
36,60
34,63
61,0
13,56
47,16
42,33
16,42
67,34
20,56
28,46
48,22
20,35
30,58
46,68
2,11
48,18
16,6
54,51
10,61
3,0
4,26
46,25
34,10
55,44
40,20
18,68
70,10
44,47
35,48
11,68
64,38
64,20
24,46
12,6
70,51
32,32
68,28
49,26
15,10
24,8
6,59
49,62
38,61
28,8
24,36
18,35
4,61
20,17
22,36
60,5
48,12
66,38
50,17
28,42
62,69
35,46
52,1
10,58
24,44
30,56
4,8
64,64
42,8
49,54
